follower_username,followee_username
user_113523342129587107920,user_101441913939865423456
user_107404242080797040590,user_111890945016831896743
user_118292708268361843293,user_100275307499530023476
user_109829103207295789295,user_113222062708936891262
user_104896478495888175813,user_103922392877022143239
user_115623252983295760522,user_114413456257455506493
user_118224579703977604263,user_103636424927191308211
user_115111902757485641613,user_103875258484706784219
user_100333543044473222310,user_104298156070730115178
user_103721531088765428547,user_111359614762054487763
user_115064258994656104138,user_111091089527727420853
user_111121994667003605939,user_100209651993563042175
user_103839604733587411268,user_105841645449323318101
user_102547044539623029950,user_107988469357342173268
user_116059703588219590243,user_112764701986732618903
user_105068531496447333786,user_108159551615224338529
user_118189579474565903298,user_104401121686781166984
user_103461291458554701630,user_115404182941170857382
user_102457738449602087840,user_115995639636688350464
user_104881963224863544027,user_117361056103401565748
user_113130804065852101231,user_115963821022986200770
user_102522934609785480475,user_106189723444098348646
user_100856215453651990855,user_104424338679069151673
user_103020757351652425388,user_112930687396416738272
user_109330684746468207713,user_117310042965407401917
user_106862156479660675047,user_113863532089714339729
user_111666959095947698908,user_103345707817934461425
user_116207116265059961468,user_108346637271615594833
user_110258899475477198037,user_100411393388776865339
user_118224579703977604263,user_113881433443048137993
user_105226553876340461108,user_115744399689614835150
user_109201681846030076792,user_100535338638690515335
user_107211094246725549672,user_107951627396497689055
user_109596373340495798827,user_108172009599607363531
user_110788689115113965536,user_112374836634096795698
user_112433233162542061134,user_114082129627545059603
user_117270655453846612117,user_114345903275605514915
user_101682840338947184385,user_115723497250720724489
user_110446538727989465968,user_114951205049465295685
user_114928937512638769810,user_103461291458554701630
user_100620732971603495982,user_102038831382717835405
user_111480413428119678209,user_116663982997041117781
user_104687831543694050353,user_100529254209883138518
user_102038831382717835405,user_106001808066334889083
user_113455290791279442483,user_105072305864951447999
user_103486150650858067282,user_103140137391526341351
user_101448421982595335481,user_100313541166146935114
user_108322543021146059132,user_104550678234629742078
user_108986482395975467331,user_107543460658107759808
user_107625557514813177939,user_102341149880761839470
user_113127486243987630038,user_108271734388645113229
user_110347380425323822802,user_107375322906605680039
user_103616688306533110915,user_101487052574943452610
user_111127765976287525565,user_109904671942593267959
user_102476152658204495450,user_104987932455782713675
user_107151624355255036787,user_107117483540235115863
user_103721531088765428547,user_116499641291095397630
user_110776101657735290617,user_103054616523979211707
user_112395984886882740302,user_103300363750121441954
user_108869749635348559485,user_113506898598086193893
user_107182023412675026262,user_108202274299391625681
user_103368812767070779872,user_100535338638690515335
user_106808688302434879780,user_103861741370066605527
user_102904072906435195211,user_118175515740251550869
user_116339430670263519533,user_113859540036726448291
user_113550515771257787396,user_100209651993563042175
user_113872202125493185615,user_112799900876016618370
user_105312096129013929007,user_112063946124358686266
user_112555506420381923902,user_117310042965407401917
user_107625557514813177939,user_110542479265736697332
user_106027609527831583580,user_106517092226488584705
user_100518419853963396365,user_100535338638690515335
user_116059703588219590243,user_109980414289125676367
user_101157854606139706613,user_117147861890251581645
user_103490014051577974992,user_103515509493554252985
user_103341723446617438320,user_112696040957795558674
user_116947906726568301788,user_111091089527727420853
user_103341723446617438320,user_100763770877733610336
user_102547044539623029950,user_104586573589872571364
user_112726038360301567381,user_110593963566088558937
user_108515337642482876128,user_114326903094745477264
user_105226553876340461108,user_102150693225130002912
user_111814943123095142956,user_104560124403688998123
user_107055831699570675932,user_115995639636688350464
user_107022061436866576067,user_107117483540235115863
user_108208513736292177751,user_115710735637044108808
user_114247122654933033701,user_112882310123511845775
user_113202456305358222294,user_100973338013746275174
user_113364856660738963998,user_108640673873589796416
user_101305879502866333399,user_116785581294120406864
user_105598331474460267998,user_104167949686819312626
user_107565646610688820163,user_103171849011748425097
user_118340792148219128230,user_101265890424846702444
user_116407635616074189669,user_111058843129764709244
user_110963282172375105575,user_112401285503970814157
user_112330426094287690538,user_103046039519355433778
user_103721531088765428547,user_106162495480110745488
user_117680872003014443769,user_109262645871414658806
user_116229548584533052328,user_118207880179234484610
user_103461291458554701630,user_107534991451098430533
user_102648148748642147788,user_111499908439497508351
user_109145684557742553091,user_102767420110355783754
user_114345903275605514915,user_110186093634156547569
user_111035851894814840076,user_112188647432305746617
user_108024592838097465800,user_107951627396497689055
user_105086795356637922650,user_107151624355255036787
user_114765095157367281222,user_116651741222993143554
user_118227548810368513262,user_111127765976287525565
user_107111579950257773726,user_102968488537700363322
user_100177665092199474358,user_104550678234629742078
user_100043057758270223301,user_106898588952511738977
user_105126600602218044918,user_103484147548147545515
user_104896478495888175813,user_103647580612402146818
user_111711145986835145800,user_112818800603813886449
user_116513405135290689474,user_100498911937242643071
user_103490014051577974992,user_114124708527697564422
user_106802084872920510496,user_102533732658641069172
user_103090889232468301451,user_109443407918560334714
user_102547044539623029950,user_104737437767089317857
user_103839604733587411268,user_117630946657875928602
user_101692096009250888838,user_113146799877690470424
user_107151624355255036787,user_105312096129013929007
user_102038831382717835405,user_116719211656774388392
user_106914186897370535526,user_109813896768294978296
user_102815391713140794570,user_106755489263544557975
user_116513405135290689474,user_113506898598086193893
user_109823866624096356922,user_106204349636430606809
user_116719211656774388392,user_112353210404102902472
user_104743018975943257212,user_110887657254002199157
user_103911183408644149411,user_112276589013569458330
user_100377940347053808663,user_109504153335660824173
user_111035851894814840076,user_117144151300189136236
user_114839638425953508537,user_115663349712547159066
user_111538009015644508967,user_102034052532213921839
user_105539218412370809944,user_106001808066334889083
